CountryName,YearCollected,TimePeriod1,TimePeriod2,TimePeriod3,TimePeriod4,Pre-Post1991,Pre-Post1998,Pre-Post2001,Pos-Neg,BdDetected,TotalTested,BdNeg,latitude,longitude,Publication,DataSourceType,Source
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.5115,38.25216667,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.371,38.34433333,"Blackburn Lab, Vredenburg Lab",,Sonia
Kenya,1993,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,-3.371,38.34433333,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.183888889,12.80333333,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.183888889,12.80333333,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
Cameroon,1994,1991-2000,1991-2000,1991-1995,1991-1995,Post-1991,Pre-1998,Pre-2001,Negative,0,1,1,3.190555556,12.81166667,"Blackburn Lab, Vredenburg Lab",,Sonia
